id,image,mask,role,source
476_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/476_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/476_N.png,train,fives
477_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/477_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/477_N.png,train,fives
478_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/478_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/478_N.png,train,fives
479_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/479_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/479_N.png,train,fives
47_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/47_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/47_A.png,train,fives
480_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/480_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/480_N.png,train,fives
481_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/481_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/481_N.png,train,fives
482_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/482_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/482_N.png,train,fives
483_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/483_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/483_N.png,train,fives
484_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/484_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/484_N.png,train,fives
485_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/485_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/485_N.png,train,fives
486_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/486_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/486_N.png,train,fives
487_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/487_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/487_N.png,train,fives
488_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/488_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/488_N.png,train,fives
489_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/489_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/489_N.png,train,fives
48_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/48_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/48_A.png,train,fives
490_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/490_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/490_N.png,train,fives
491_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/491_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/491_N.png,train,fives
492_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/492_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/492_N.png,train,fives
493_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/493_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/493_N.png,train,fives
494_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/494_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/494_N.png,train,fives
495_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/495_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/495_N.png,train,fives
496_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/496_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/496_N.png,train,fives
497_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/497_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/497_N.png,train,fives
498_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/498_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/498_N.png,train,fives
499_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/499_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/499_N.png,train,fives
49_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/49_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/49_A.png,train,fives
4_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/4_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/4_A.png,train,fives
500_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/500_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/500_N.png,train,fives
501_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/501_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/501_N.png,train,fives
502_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/502_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/502_N.png,train,fives
503_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/503_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/503_N.png,train,fives
504_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/504_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/504_N.png,train,fives
505_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/505_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/505_N.png,train,fives
506_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/506_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/506_N.png,train,fives
507_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/507_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/507_N.png,train,fives
508_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/508_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/508_N.png,train,fives
509_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/509_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/509_N.png,train,fives
50_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/50_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/50_A.png,train,fives
510_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/510_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/510_N.png,train,fives
511_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/511_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/511_N.png,train,fives
512_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/512_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/512_N.png,train,fives
513_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/513_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/513_N.png,train,fives
514_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/514_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/514_N.png,train,fives
515_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/515_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/515_N.png,train,fives
516_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/516_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/516_N.png,train,fives
517_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/517_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/517_N.png,train,fives
518_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/518_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/518_N.png,train,fives
519_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/519_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/519_N.png,train,fives
51_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/51_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/51_A.png,train,fives
51_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/51_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/51_D.png,train,fives
520_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/520_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/520_N.png,train,fives
521_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/521_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/521_N.png,train,fives
522_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/522_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/522_N.png,train,fives
523_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/523_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/523_N.png,train,fives
524_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/524_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/524_N.png,train,fives
525_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/525_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/525_N.png,train,fives
526_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/526_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/526_N.png,train,fives
527_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/527_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/527_N.png,train,fives
528_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/528_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/528_N.png,train,fives
529_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/529_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/529_N.png,train,fives
52_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/52_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/52_A.png,train,fives
52_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/52_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/52_D.png,train,fives
530_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/530_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/530_N.png,train,fives
531_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/531_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/531_N.png,train,fives
532_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/532_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/532_N.png,train,fives
533_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/533_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/533_N.png,train,fives
534_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/534_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/534_N.png,train,fives
535_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/535_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/535_N.png,train,fives
536_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/536_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/536_N.png,train,fives
537_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/537_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/537_N.png,train,fives
538_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/538_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/538_N.png,train,fives
539_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/539_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/539_N.png,train,fives
53_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/53_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/53_A.png,train,fives
53_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/53_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/53_D.png,train,fives
540_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/540_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/540_N.png,train,fives
541_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/541_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/541_N.png,train,fives
542_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/542_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/542_N.png,train,fives
543_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/543_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/543_N.png,train,fives
544_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/544_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/544_N.png,train,fives
545_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/545_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/545_N.png,train,fives
546_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/546_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/546_N.png,train,fives
547_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/547_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/547_N.png,train,fives
548_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/548_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/548_N.png,train,fives
549_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/549_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/549_N.png,train,fives
54_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/54_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/54_A.png,train,fives
54_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/54_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/54_D.png,train,fives
550_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/550_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/550_N.png,train,fives
551_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/551_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/551_N.png,train,fives
552_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/552_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/552_N.png,train,fives
553_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/553_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/553_N.png,train,fives
554_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/554_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/554_N.png,train,fives
555_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/555_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/555_N.png,train,fives
556_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/556_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/556_N.png,train,fives
557_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/557_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/557_N.png,train,fives
558_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/558_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/558_N.png,train,fives
559_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/559_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/559_N.png,train,fives
55_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/55_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/55_A.png,train,fives
55_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/55_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/55_D.png,train,fives
560_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/560_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/560_N.png,train,fives
561_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/561_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/561_N.png,train,fives
562_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/562_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/562_N.png,train,fives
563_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/563_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/563_N.png,train,fives
564_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/564_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/564_N.png,train,fives
565_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/565_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/565_N.png,train,fives
566_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/566_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/566_N.png,train,fives
567_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/567_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/567_N.png,train,fives
568_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/568_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/568_N.png,train,fives
569_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/569_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/569_N.png,train,fives
56_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/56_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/56_A.png,train,fives
56_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/56_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/56_D.png,train,fives
570_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/570_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/570_N.png,train,fives
571_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/571_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/571_N.png,train,fives
572_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/572_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/572_N.png,train,fives
573_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/573_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/573_N.png,train,fives
574_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/574_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/574_N.png,train,fives
575_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/575_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/575_N.png,train,fives
576_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/576_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/576_N.png,train,fives
577_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/577_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/577_N.png,train,fives
578_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/578_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/578_N.png,train,fives
579_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/579_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/579_N.png,train,fives
57_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/57_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/57_A.png,train,fives
57_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/57_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/57_D.png,train,fives
580_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/580_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/580_N.png,train,fives
581_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/581_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/581_N.png,train,fives
582_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/582_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/582_N.png,train,fives
583_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/583_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/583_N.png,train,fives
584_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/584_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/584_N.png,train,fives
585_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/585_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/585_N.png,train,fives
586_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/586_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/586_N.png,train,fives
587_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/587_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/587_N.png,train,fives
588_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/588_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/588_N.png,train,fives
589_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/589_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/589_N.png,train,fives
58_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/58_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/58_A.png,train,fives
58_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/58_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/58_D.png,train,fives
590_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/590_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/590_N.png,train,fives
591_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/591_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/591_N.png,train,fives
592_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/592_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/592_N.png,train,fives
593_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/593_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/593_N.png,train,fives
594_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/594_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/594_N.png,train,fives
595_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/595_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/595_N.png,train,fives
596_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/596_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/596_N.png,train,fives
597_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/597_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/597_N.png,train,fives
598_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/598_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/598_N.png,train,fives
599_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/599_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/599_N.png,train,fives
59_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/59_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/59_A.png,train,fives
59_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/59_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/59_D.png,train,fives
5_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/5_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/5_A.png,train,fives
600_N,/N/u/hungill/Quartz/datasets/fundus/fives/images/600_N.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/600_N.png,train,fives
60_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/60_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/60_A.png,train,fives
60_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/60_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/60_D.png,train,fives
61_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/61_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/61_A.png,train,fives
61_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/61_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/61_D.png,train,fives
62_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/62_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/62_A.png,train,fives
62_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/62_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/62_D.png,train,fives
63_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/63_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/63_A.png,train,fives
63_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/63_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/63_D.png,train,fives
64_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/64_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/64_A.png,train,fives
64_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/64_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/64_D.png,train,fives
65_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/65_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/65_A.png,train,fives
65_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/65_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/65_D.png,train,fives
66_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/66_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/66_A.png,train,fives
66_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/66_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/66_D.png,train,fives
67_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/67_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/67_A.png,train,fives
67_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/67_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/67_D.png,train,fives
68_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/68_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/68_A.png,train,fives
68_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/68_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/68_D.png,train,fives
69_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/69_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/69_A.png,train,fives
69_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/69_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/69_D.png,train,fives
6_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/6_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/6_A.png,train,fives
70_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/70_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/70_A.png,train,fives
70_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/70_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/70_D.png,train,fives
71_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/71_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/71_A.png,train,fives
71_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/71_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/71_D.png,train,fives
72_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/72_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/72_A.png,train,fives
72_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/72_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/72_D.png,train,fives
73_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/73_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/73_A.png,train,fives
73_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/73_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/73_D.png,train,fives
74_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/74_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/74_A.png,train,fives
74_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/74_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/74_D.png,train,fives
75_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/75_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/75_A.png,train,fives
75_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/75_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/75_D.png,train,fives
76_A,/N/u/hungill/Quartz/datasets/fundus/fives/images/76_A.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/76_A.png,train,fives
76_D,/N/u/hungill/Quartz/datasets/fundus/fives/images/76_D.png,/N/u/hungill/Quartz/datasets/fundus/fives/masks/76_D.png,train,fives
